SNo,Time,Size,Iterations,Count
3226,0.009488,32350,1238616,32350
3227,0.009398,32360,1215790,32360
3228,0.010273,32370,1174552,32370
3229,0.009211,32380,1162052,32380
3230,0.009789,32390,1182726,32390
3231,0.009412,32400,1206968,32400
3232,0.009524,32410,1139836,32410
3233,0.009147,32420,1106520,32420
3234,0.00956,32430,1276410,32430
3235,0.009379,32440,1155142,32440
3236,0.009442,32450,1250452,32450
3237,0.009593,32460,1213308,32460
3238,0.009352,32470,1228070,32470
3239,0.009426,32480,1202366,32480
3240,0.009513,32490,1199534,32490
3241,0.009844,32500,1197070,32500
3242,0.009603,32510,1239060,32510
3243,0.009225,32520,1202110,32520
3244,0.00986,32530,1231156,32530
3245,0.009432,32540,1189190,32540
3246,0.00913,32550,1158334,32550
3247,0.010384,32560,1256278,32560
3248,0.009554,32570,1219480,32570
3249,0.010165,32580,1205644,32580
3250,0.009746,32590,1186268,32590
3251,0.010207,32600,1215820,32600
3252,0.009409,32610,1186742,32610
3253,0.009598,32620,1160062,32620
3254,0.009385,32630,1181150,32630
3255,0.009214,32640,1170110,32640
3256,0.009353,32650,1161324,32650
3257,0.009748,32660,1267734,32660
3258,0.009657,32670,1187310,32670
3259,0.009396,32680,1168812,32680
3260,0.0093,32690,1200094,32690
3261,0.009597,32700,1190092,32700
3262,0.009292,32710,1159628,32710
3263,0.009333,32720,1156656,32720
3264,0.009317,32730,1117166,32730
3265,0.009306,32740,1169316,32740
3266,0.009691,32750,1200538,32750
3267,0.009532,32760,1220100,32760
3268,0.010394,32770,1251490,32770
3269,0.00934,32780,1184414,32780
3270,0.009775,32790,1223926,32790
3271,0.009434,32800,1168578,32800
3272,0.00978,32810,1187824,32810
3273,0.011322,32820,1192018,32820
3274,0.009602,32830,1197602,32830
3275,0.009529,32840,1188182,32840
3276,0.01024,32850,1224908,32850
3277,0.009282,32860,1190136,32860
3278,0.009677,32870,1230346,32870
3279,0.009695,32880,1181774,32880
3280,0.009626,32890,1251288,32890
3281,0.010694,32900,1191302,32900
3282,0.01,32910,1212598,32910
3283,0.012171,32920,1269130,32920
3284,0.011757,32930,1154570,32930
3285,0.012792,32940,1222066,32940
3286,0.010424,32950,1165596,32950
3287,0.009571,32960,1176036,32960
3288,0.009656,32970,1151996,32970
3289,0.00989,32980,1209828,32980
3290,0.009832,32990,1227026,32990
3291,0.009603,33000,1149600,33000
3292,0.009785,33010,1166996,33010
3293,0.009699,33020,1189830,33020
3294,0.009777,33030,1213360,33030
3295,0.010905,33040,1345648,33040
3296,0.009913,33050,1212996,33050
3297,0.01,33060,1257866,33060
3298,0.009931,33070,1260082,33070
3299,0.009877,33080,1265268,33080
3300,0.00993,33090,1260218,33090
3301,0.009624,33100,1274102,33100
3302,0.009119,33110,1193262,33110
3303,0.00994,33120,1238252,33120
3304,0.009503,33130,1157922,33130
3305,0.009898,33140,1235728,33140
3306,0.012072,33150,1231942,33150
3307,0.009596,33160,1304556,33160
3308,0.009815,33170,1249694,33170
3309,0.009855,33180,1201172,33180
3310,0.009401,33190,1249426,33190
3311,0.00969,33200,1213826,33200
3312,0.010026,33210,1243306,33210
3313,0.009653,33220,1246878,33220
3314,0.009539,33230,1179284,33230
3315,0.009898,33240,1222854,33240
3316,0.00985,33250,1186282,33250
3317,0.009393,33260,1195226,33260
3318,0.01043,33270,1204056,33270
3319,0.009616,33280,1241884,33280
3320,0.009696,33290,1240232,33290
3321,0.009527,33300,1182772,33300
3322,0.009592,33310,1195112,33310
3323,0.009536,33320,1183988,33320
3324,0.009872,33330,1232446,33330
3325,0.00989,33340,1238002,33340
3326,0.009856,33350,1229886,33350
3327,0.009908,33360,1209874,33360
3328,0.009804,33370,1184312,33370
3329,0.009647,33380,1209242,33380
3330,0.009718,33390,1171610,33390
3331,0.009619,33400,1173956,33400
3332,0.009599,33410,1243518,33410
3333,0.010208,33420,1314756,33420
3334,0.010034,33430,1223352,33430
3335,0.01024,33440,1304994,33440
3336,0.010109,33450,1255656,33450
3337,0.009847,33460,1213034,33460
3338,0.010757,33470,1191678,33470
3339,0.010137,33480,1233166,33480
3340,0.010014,33490,1272024,33490
3341,0.009712,33500,1287366,33500
3342,0.009787,33510,1269270,33510
3343,0.009732,33520,1225564,33520
3344,0.00986,33530,1183338,33530
3345,0.009723,33540,1260660,33540
3346,0.009675,33550,1226826,33550
3347,0.010444,33560,1340852,33560
3348,0.00957,33570,1188318,33570
3349,0.009556,33580,1172196,33580
3350,0.009573,33590,1199462,33590
3351,0.009795,33600,1247716,33600
3352,0.009984,33610,1252148,33610
3353,0.010747,33620,1251026,33620
3354,0.010021,33630,1286240,33630
3355,0.009534,33640,1198570,33640
3356,0.009609,33650,1254570,33650
3357,0.010335,33660,1322386,33660
3358,0.009806,33670,1232564,33670
3359,0.010419,33680,1281924,33680
3360,0.01019,33690,1273562,33690
3361,0.009765,33700,1220816,33700
3362,0.009869,33710,1222380,33710
3363,0.010045,33720,1271502,33720
3364,0.010036,33730,1205604,33730
3365,0.010272,33740,1214442,33740
3366,0.010132,33750,1236250,33750
3367,0.010292,33760,1292652,33760
3368,0.010243,33770,1331686,33770
3369,0.010144,33780,1324158,33780
3370,0.01041,33790,1297212,33790
3371,0.010128,33800,1246970,33800
3372,0.010092,33810,1233730,33810
3373,0.010019,33820,1281426,33820
3374,0.009608,33830,1202004,33830
3375,0.009846,33840,1251748,33840
3376,0.009798,33850,1254964,33850
3377,0.010032,33860,1239002,33860
3378,0.009705,33870,1196254,33870
3379,0.010295,33880,1303980,33880
3380,0.009672,33890,1201630,33890
3381,0.009595,33900,1212152,33900
3382,0.01016,33910,1263586,33910
3383,0.010747,33920,1244364,33920
3384,0.010621,33930,1282380,33930
3385,0.009834,33940,1204032,33940
3386,0.00998,33950,1185480,33950
3387,0.010288,33960,1248080,33960
3388,0.010934,33970,1230500,33970
3389,0.009798,33980,1257674,33980
3390,0.010183,33990,1258670,33990
3391,0.010036,34000,1263364,34000
3392,0.010216,34010,1202462,34010
3393,0.009555,34020,1251450,34020
3394,0.010144,34030,1293144,34030
3395,0.010038,34040,1268916,34040
3396,0.010004,34050,1208792,34050
3397,0.010526,34060,1179814,34060
3398,0.009398,34070,1250810,34070
3399,0.009936,34080,1231226,34080
3400,0.009917,34090,1237730,34090
3401,0.011095,34100,1317808,34100
3402,0.011176,34110,1252906,34110
3403,0.01017,34120,1232182,34120
3404,0.0103,34130,1236060,34130
3405,0.010524,34140,1306990,34140
3406,0.010306,34150,1297542,34150
3407,0.01017,34160,1258972,34160
3408,0.009924,34170,1244274,34170
3409,0.0099,34180,1362218,34180
3410,0.010153,34190,1273470,34190
3411,0.010339,34200,1219076,34200
3412,0.010299,34210,1272530,34210
3413,0.010149,34220,1265386,34220
3414,0.009959,34230,1239220,34230
3415,0.011396,34240,1269902,34240
3416,0.010005,34250,1246700,34250
3417,0.010255,34260,1284048,34260
3418,0.010098,34270,1253906,34270
3419,0.010363,34280,1265962,34280
3420,0.010036,34290,1264164,34290
3421,0.009986,34300,1218406,34300
3422,0.010116,34310,1277884,34310
3423,0.009882,34320,1223822,34320
3424,0.010856,34330,1349552,34330
3425,0.010119,34340,1225392,34340
3426,0.010682,34350,1328762,34350
3427,0.009956,34360,1257154,34360
3428,0.010771,34370,1359652,34370
3429,0.010349,34380,1304000,34380
3430,0.009848,34390,1231968,34390
3431,0.009994,34400,1280534,34400
3432,0.009892,34410,1271636,34410
3433,0.009821,34420,1216174,34420
3434,0.009949,34430,1299366,34430
3435,0.010463,34440,1270662,34440
3436,0.010111,34450,1283768,34450
3437,0.011524,34460,1317804,34460
3438,0.0099,34470,1238284,34470
3439,0.009866,34480,1259108,34480
3440,0.009914,34490,1272246,34490
3441,0.010102,34500,1279738,34500
3442,0.010265,34510,1341628,34510
3443,0.010007,34520,1227518,34520
3444,0.010033,34530,1263880,34530
3445,0.009958,34540,1323052,34540
3446,0.010792,34550,1327912,34550
3447,0.009953,34560,1218512,34560
3448,0.01043,34570,1258918,34570
3449,0.010129,34580,1240588,34580
3450,0.010026,34590,1285382,34590
3451,0.010282,34600,1282572,34600
3452,0.01007,34610,1258164,34610
3453,0.010992,34620,1352044,34620
3454,0.010155,34630,1283066,34630
3455,0.009773,34640,1267896,34640
3456,0.010447,34650,1331282,34650
3457,0.010541,34660,1316258,34660
3458,0.010138,34670,1282752,34670
3459,0.009824,34680,1247520,34680
3460,0.009968,34690,1205214,34690
3461,0.010173,34700,1362492,34700
3462,0.010207,34710,1282542,34710
3463,0.010278,34720,1300952,34720
3464,0.010735,34730,1289182,34730
3465,0.010314,34740,1260294,34740
3466,0.010529,34750,1301930,34750
3467,0.01017,34760,1242508,34760
3468,0.009896,34770,1313762,34770
3469,0.010007,34780,1240918,34780
3470,0.010223,34790,1287720,34790
3471,0.010793,34800,1347166,34800
3472,0.010399,34810,1307786,34810
3473,0.010422,34820,1317802,34820
3474,0.010406,34830,1331556,34830
3475,0.010735,34840,1364622,34840
3476,0.011852,34850,1303874,34850
3477,0.010756,34860,1361004,34860
3478,0.010282,34870,1266890,34870
3479,0.011059,34880,1244686,34880
3480,0.010356,34890,1255938,34890
3481,0.010507,34900,1293130,34900
3482,0.010467,34910,1334696,34910
3483,0.010474,34920,1268156,34920
3484,0.010432,34930,1235400,34930
3485,0.010767,34940,1338882,34940
3486,0.010375,34950,1287102,34950
3487,0.010518,34960,1336452,34960
3488,0.010085,34970,1251848,34970
3489,0.010145,34980,1306762,34980
3490,0.010156,34990,1297596,34990
3491,0.010275,35000,1301250,35000
3492,0.011017,35010,1254582,35010
3493,0.01028,35020,1260692,35020
3494,0.009899,35030,1268050,35030
3495,0.010273,35040,1222094,35040
3496,0.010298,35050,1276928,35050
3497,0.010524,35060,1307200,35060
3498,0.010274,35070,1328900,35070
3499,0.010782,35080,1349668,35080
3500,0.010548,35090,1349482,35090
3501,0.0104,35100,1321248,35100
3502,0.010057,35110,1277600,35110
3503,0.010098,35120,1290274,35120
3504,0.010185,35130,1299554,35130
3505,0.010057,35140,1262774,35140
3506,0.010318,35150,1271654,35150
3507,0.010281,35160,1298028,35160
3508,0.010949,35170,1319104,35170
3509,0.010713,35180,1288438,35180
3510,0.010227,35190,1304268,35190
3511,0.011138,35200,1381370,35200
3512,0.011046,35210,1391874,35210
3513,0.012403,35220,1412394,35220
3514,0.010085,35230,1275256,35230
3515,0.01057,35240,1316860,35240
3516,0.011485,35250,1301576,35250
3517,0.010812,35260,1362954,35260
3518,0.010297,35270,1247284,35270
3519,0.010642,35280,1322494,35280
3520,0.010131,35290,1274154,35290
3521,0.010303,35300,1366248,35300
3522,0.010519,35310,1289676,35310
3523,0.010043,35320,1276572,35320
3524,0.010182,35330,1287252,35330
3525,0.010413,35340,1310336,35340
3526,0.010409,35350,1291628,35350
3527,0.010486,35360,1314794,35360
3528,0.009949,35370,1265290,35370
3529,0.010243,35380,1344930,35380
3530,0.010329,35390,1367574,35390
3531,0.010454,35400,1335130,35400
3532,0.010663,35410,1315932,35410
3533,0.010419,35420,1289402,35420
3534,0.010429,35430,1258756,35430
3535,0.010261,35440,1282432,35440
3536,0.010413,35450,1305338,35450
3537,0.011024,35460,1381702,35460
3538,0.010063,35470,1262284,35470
3539,0.010398,35480,1381270,35480
3540,0.010712,35490,1344934,35490
3541,0.010448,35500,1249224,35500
3542,0.0104,35510,1276606,35510
3543,0.010837,35520,1315492,35520
3544,0.010163,35530,1349538,35530
3545,0.010056,35540,1301376,35540
3546,0.010179,35550,1253504,35550
3547,0.010181,35560,1262734,35560
3548,0.011387,35570,1300254,35570
3549,0.0104,35580,1279414,35580
3550,0.010582,35590,1372048,35590
3551,0.012092,35600,1491560,35600
3552,0.011465,35610,1337854,35610
3553,0.011044,35620,1311346,35620
3554,0.01029,35630,1313068,35630
3555,0.011189,35640,1398746,35640
3556,0.010455,35650,1284880,35650
3557,0.01035,35660,1315286,35660
3558,0.010419,35670,1263688,35670
3559,0.010891,35680,1364446,35680
3560,0.010898,35690,1364644,35690
3561,0.010118,35700,1332078,35700
3562,0.011121,35710,1390604,35710
3563,0.011166,35720,1348212,35720
3564,0.010547,35730,1387318,35730
3565,0.010892,35740,1369588,35740
3566,0.010541,35750,1342388,35750
3567,0.010704,35760,1295282,35760
3568,0.010733,35770,1308062,35770
3569,0.010453,35780,1308146,35780
3570,0.01053,35790,1312894,35790
3571,0.010442,35800,1326634,35800
3572,0.010847,35810,1322528,35810
3573,0.011461,35820,1368096,35820
3574,0.010736,35830,1371838,35830
3575,0.011218,35840,1382068,35840
3576,0.011405,35850,1457094,35850
3577,0.010865,35860,1329160,35860
3578,0.010865,35870,1363880,35870
3579,0.010702,35880,1310202,35880
3580,0.010597,35890,1297708,35890
3581,0.010458,35900,1294068,35900
3582,0.011763,35910,1336406,35910
3583,0.013909,35920,1312956,35920
3584,0.011857,35930,1318718,35930
3585,0.010655,35940,1421868,35940
3586,0.010869,35950,1301630,35950
3587,0.010998,35960,1417322,35960
3588,0.010519,35970,1268854,35970
3589,0.010358,35980,1272512,35980
3590,0.010766,35990,1347816,35990
3591,0.010854,36000,1364248,36000
3592,0.010635,36010,1298282,36010
3593,0.010512,36020,1309720,36020
3594,0.010234,36030,1281000,36030
3595,0.010388,36040,1360930,36040
3596,0.010771,36050,1380404,36050
3597,0.010703,36060,1322592,36060
3598,0.010665,36070,1356722,36070
3599,0.010725,36080,1391398,36080
3600,0.01093,36090,1499764,36090
3601,0.01044,36100,1319378,36100
3602,0.010668,36110,1379434,36110
3603,0.010539,36120,1373250,36120
3604,0.010386,36130,1293710,36130
3605,0.010574,36140,1354910,36140
3606,0.010513,36150,1305820,36150
3607,0.010704,36160,1376692,36160
3608,0.010448,36170,1410168,36170
3609,0.010726,36180,1413698,36180
3610,0.010388,36190,1313884,36190
3611,0.010788,36200,1356914,36200
3612,0.010406,36210,1360922,36210
3613,0.010845,36220,1339360,36220
3614,0.01045,36230,1327270,36230
3615,0.010752,36240,1296846,36240
3616,0.010814,36250,1340960,36250
3617,0.010319,36260,1331946,36260
3618,0.010808,36270,1317474,36270
3619,0.010975,36280,1403862,36280
3620,0.010482,36290,1310504,36290
3621,0.01116,36300,1296618,36300
3622,0.010507,36310,1345268,36310
3623,0.010555,36320,1298690,36320
3624,0.011003,36330,1350980,36330
3625,0.010591,36340,1333056,36340
3626,0.011495,36350,1383396,36350
3627,0.011155,36360,1369360,36360
3628,0.010855,36370,1389348,36370
3629,0.011066,36380,1390196,36380
3630,0.010496,36390,1289132,36390
3631,0.010529,36400,1403756,36400
3632,0.010946,36410,1350032,36410
3633,0.010673,36420,1310992,36420
3634,0.011304,36430,1395922,36430
3635,0.010795,36440,1325150,36440
3636,0.01093,36450,1332422,36450
3637,0.011064,36460,1438296,36460
3638,0.010634,36470,1396222,36470
3639,0.010405,36480,1397024,36480
3640,0.010623,36490,1337058,36490
3641,0.010728,36500,1452356,36500
3642,0.012283,36510,1364940,36510
3643,0.010469,36520,1347920,36520
3644,0.010456,36530,1377566,36530
3645,0.011154,36540,1396760,36540
3646,0.010828,36550,1419634,36550
3647,0.01084,36560,1317472,36560
3648,0.011215,36570,1354064,36570
3649,0.011502,36580,1431026,36580
3650,0.010723,36590,1335164,36590
3651,0.010784,36600,1400650,36600
3652,0.011157,36610,1362618,36610
3653,0.010834,36620,1336610,36620
3654,0.012671,36630,1359306,36630
3655,0.010708,36640,1316224,36640
3656,0.011041,36650,1388206,36650
3657,0.011244,36660,1374110,36660
3658,0.010426,36670,1373322,36670
3659,0.01169,36680,1411536,36680
3660,0.01086,36690,1344182,36690
3661,0.01149,36700,1468484,36700
3662,0.011005,36710,1393404,36710
3663,0.010655,36720,1347562,36720
3664,0.01068,36730,1339866,36730
3665,0.011711,36740,1409092,36740
3666,0.011646,36750,1464698,36750
3667,0.01066,36760,1365656,36760
3668,0.010923,36770,1334112,36770
3669,0.011364,36780,1406756,36780
3670,0.011284,36790,1347478,36790
3671,0.011137,36800,1452308,36800
3672,0.010829,36810,1363934,36810
3673,0.010562,36820,1387112,36820
3674,0.012658,36830,1457824,36830
3675,0.011087,36840,1385732,36840
3676,0.010811,36850,1384528,36850
3677,0.010862,36860,1397110,36860
3678,0.011038,36870,1371136,36870
3679,0.011073,36880,1349698,36880
3680,0.01124,36890,1326550,36890
3681,0.010806,36900,1384674,36900
3682,0.011058,36910,1441864,36910
3683,0.010572,36920,1373090,36920
3684,0.011465,36930,1452924,36930
3685,0.010712,36940,1350246,36940
3686,0.011091,36950,1350118,36950
3687,0.011026,36960,1385708,36960
3688,0.011066,36970,1352564,36970
3689,0.010732,36980,1384918,36980
3690,0.010856,36990,1344550,36990
3691,0.011308,37000,1422636,37000
3692,0.011411,37010,1441068,37010
3693,0.010748,37020,1349064,37020
3694,0.010986,37030,1351110,37030
3695,0.011615,37040,1386830,37040
3696,0.011516,37050,1508128,37050
3697,0.010435,37060,1395828,37060
3698,0.011484,37070,1411100,37070
3699,0.010622,37080,1309858,37080
3700,0.011149,37090,1425478,37090
3701,0.011071,37100,1425388,37100
3702,0.011154,37110,1414552,37110
3703,0.01111,37120,1423830,37120
3704,0.011266,37130,1505464,37130
3705,0.011037,37140,1339040,37140
3706,0.010892,37150,1355862,37150
3707,0.011555,37160,1326110,37160
3708,0.010856,37170,1309180,37170
3709,0.011276,37180,1391898,37180
3710,0.011606,37190,1489260,37190
3711,0.010893,37200,1375500,37200
3712,0.011138,37210,1387136,37210
3713,0.013598,37220,1361118,37220
3714,0.015533,37230,1487096,37230
3715,0.012471,37240,1360114,37240
3716,0.011716,37250,1458026,37250
3717,0.010981,37260,1380670,37260
3718,0.011045,37270,1423346,37270
3719,0.010855,37280,1329114,37280
3720,0.011082,37290,1412320,37290
3721,0.011372,37300,1425950,37300
3722,0.010953,37310,1379922,37310
3723,0.011564,37320,1358856,37320
3724,0.011684,37330,1359024,37330
3725,0.012579,37340,1354132,37340
3726,0.0115,37350,1418066,37350
3727,0.010881,37360,1338480,37360
3728,0.01123,37370,1446438,37370
3729,0.011614,37380,1448062,37380
3730,0.011236,37390,1418844,37390
3731,0.011188,37400,1358766,37400
3732,0.010904,37410,1398112,37410
3733,0.011056,37420,1343400,37420
3734,0.011059,37430,1371450,37430
3735,0.011687,37440,1383736,37440
3736,0.011038,37450,1402358,37450
3737,0.011411,37460,1340322,37460
3738,0.011147,37470,1412832,37470
3739,0.010804,37480,1431578,37480
3740,0.011279,37490,1386844,37490
3741,0.010851,37500,1383862,37500
3742,0.010939,37510,1353762,37510
3743,0.01109,37520,1427732,37520
3744,0.011074,37530,1345544,37530
3745,0.010847,37540,1376720,37540
3746,0.01103,37550,1400272,37550
3747,0.011443,37560,1478054,37560
3748,0.011107,37570,1431648,37570
3749,0.010742,37580,1349054,37580
3750,0.011604,37590,1435438,37590
3751,0.011157,37600,1402098,37600
3752,0.010958,37610,1412668,37610
3753,0.011152,37620,1376428,37620
3754,0.010884,37630,1340766,37630
3755,0.011156,37640,1411082,37640
3756,0.010969,37650,1355018,37650
3757,0.011553,37660,1424148,37660
3758,0.011513,37670,1445936,37670
3759,0.010925,37680,1409054,37680
3760,0.011843,37690,1481064,37690
3761,0.011763,37700,1403790,37700
3762,0.010804,37710,1357844,37710
3763,0.010957,37720,1393540,37720
3764,0.011902,37730,1471968,37730
3765,0.010849,37740,1331868,37740
3766,0.012047,37750,1439628,37750
3767,0.01111,37760,1385440,37760
3768,0.011598,37770,1401350,37770
3769,0.011111,37780,1419564,37780
3770,0.010932,37790,1443530,37790
3771,0.012006,37800,1509892,37800
3772,0.011358,37810,1359808,37810
3773,0.011695,37820,1544014,37820
3774,0.011146,37830,1441028,37830
3775,0.012021,37840,1486264,37840
3776,0.011496,37850,1330436,37850
3777,0.011995,37860,1424276,37860
3778,0.011576,37870,1360450,37870
3779,0.011656,37880,1452836,37880
3780,0.011541,37890,1473520,37890
3781,0.011641,37900,1465404,37900
3782,0.011309,37910,1422462,37910
3783,0.011403,37920,1465212,37920
3784,0.011345,37930,1453168,37930
3785,0.01121,37940,1380074,37940
3786,0.011049,37950,1367878,37950
3787,0.011359,37960,1376352,37960
3788,0.011208,37970,1400954,37970
3789,0.011322,37980,1336820,37980
3790,0.011085,37990,1347410,37990
3791,0.011403,38000,1442814,38000
3792,0.01126,38010,1376910,38010
3793,0.011888,38020,1432964,38020
3794,0.010888,38030,1407118,38030
3795,0.011462,38040,1480470,38040
3796,0.011031,38050,1390154,38050
3797,0.011105,38060,1422134,38060
3798,0.011343,38070,1433344,38070
3799,0.016711,38080,1423448,38080
3800,0.015222,38090,1366502,38090
3801,0.011244,38100,1440784,38100
3802,0.011782,38110,1497468,38110
3803,0.011343,38120,1416288,38120
3804,0.011082,38130,1407580,38130
3805,0.011156,38140,1351348,38140
3806,0.011006,38150,1424344,38150
3807,0.011533,38160,1452142,38160
3808,0.011704,38170,1494130,38170
3809,0.011946,38180,1521590,38180
3810,0.011986,38190,1411602,38190
3811,0.011273,38200,1419586,38200
3812,0.011142,38210,1441900,38210
3813,0.011753,38220,1497050,38220
3814,0.011259,38230,1394194,38230
3815,0.012018,38240,1504746,38240
3816,0.011295,38250,1388164,38250
3817,0.011292,38260,1405304,38260
3818,0.011134,38270,1412840,38270
3819,0.011335,38280,1340728,38280
3820,0.011294,38290,1398000,38290
3821,0.011453,38300,1508576,38300
3822,0.011797,38310,1454822,38310
3823,0.012842,38320,1374536,38320
3824,0.011693,38330,1444604,38330
3825,0.011084,38340,1406100,38340
3826,0.011055,38350,1384856,38350
3827,0.011547,38360,1488660,38360
3828,0.011287,38370,1445262,38370
3829,0.01151,38380,1489588,38380
3830,0.011637,38390,1476166,38390
3831,0.011893,38400,1527904,38400
3832,0.011342,38410,1441582,38410
3833,0.011104,38420,1466708,38420
3834,0.011707,38430,1468250,38430
3835,0.012097,38440,1525452,38440
3836,0.011335,38450,1386636,38450
3837,0.011529,38460,1460826,38460
3838,0.011293,38470,1448660,38470
3839,0.01168,38480,1404724,38480
3840,0.011413,38490,1438308,38490
3841,0.011251,38500,1348334,38500
3842,0.011463,38510,1428752,38510
3843,0.011515,38520,1510526,38520
3844,0.011233,38530,1471910,38530
3845,0.011432,38540,1430488,38540
3846,0.012093,38550,1550384,38550
3847,0.011005,38560,1371654,38560
3848,0.011388,38570,1449462,38570
3849,0.011404,38580,1418498,38580
3850,0.011105,38590,1411212,38590
3851,0.011257,38600,1419806,38600
3852,0.011538,38610,1496356,38610
3853,0.011765,38620,1509744,38620
3854,0.011962,38630,1416798,38630
3855,0.011481,38640,1432608,38640
3856,0.011611,38650,1443294,38650
3857,0.01216,38660,1498302,38660
3858,0.011521,38670,1398734,38670
3859,0.011478,38680,1519106,38680
3860,0.011311,38690,1440182,38690
3861,0.011258,38700,1496344,38700
3862,0.011511,38710,1429850,38710
3863,0.011518,38720,1470134,38720
3864,0.011531,38730,1482414,38730
3865,0.011384,38740,1414932,38740
3866,0.011419,38750,1502754,38750
3867,0.011371,38760,1405700,38760
3868,0.011673,38770,1410210,38770
3869,0.011328,38780,1442872,38780
3870,0.011618,38790,1456796,38790
3871,0.012408,38800,1673654,38800
3872,0.011543,38810,1475596,38810
3873,0.01148,38820,1447254,38820
3874,0.011687,38830,1499164,38830
3875,0.011322,38840,1404890,38840
3876,0.011726,38850,1430532,38850
3877,0.011409,38860,1458796,38860
3878,0.011929,38870,1478988,38870
3879,0.011706,38880,1446240,38880
3880,0.011455,38890,1399068,38890
3881,0.011416,38900,1444136,38900
3882,0.011179,38910,1441874,38910
3883,0.011386,38920,1578144,38920
3884,0.011617,38930,1451054,38930
3885,0.011561,38940,1474124,38940
3886,0.011419,38950,1421098,38950
3887,0.012038,38960,1555804,38960
3888,0.011662,38970,1449358,38970
3889,0.011563,38980,1464660,38980
3890,0.011497,38990,1406004,38990
3891,0.011501,39000,1382872,39000
3892,0.012034,39010,1534678,39010
3893,0.012952,39020,1454716,39020
3894,0.012491,39030,1455472,39030
3895,0.012086,39040,1519394,39040
3896,0.011,39050,1368480,39050
3897,0.011819,39060,1501522,39060
3898,0.011464,39070,1394566,39070
3899,0.011777,39080,1458318,39080
3900,0.011287,39090,1439814,39090
3901,0.01153,39100,1426826,39100
3902,0.011617,39110,1479328,39110
3903,0.01139,39120,1474162,39120
3904,0.011571,39130,1518884,39130
3905,0.011536,39140,1436244,39140
3906,0.011596,39150,1538404,39150
3907,0.011973,39160,1557000,39160
3908,0.011491,39170,1424954,39170
3909,0.011427,39180,1540308,39180
3910,0.011333,39190,1441110,39190
3911,0.011307,39200,1500174,39200
3912,0.011931,39210,1495272,39210
3913,0.011953,39220,1550814,39220
3914,0.011917,39230,1517402,39230
3915,0.011697,39240,1415120,39240
3916,0.011375,39250,1429372,39250
3917,0.011573,39260,1446086,39260
3918,0.011371,39270,1423456,39270
3919,0.012311,39280,1492430,39280
3920,0.011789,39290,1521092,39290
3921,0.011864,39300,1450628,39300
3922,0.012043,39310,1502242,39310
3923,0.012651,39320,1489496,39320
3924,0.012341,39330,1553928,39330
3925,0.011473,39340,1454762,39340
3926,0.011787,39350,1430258,39350
3927,0.011872,39360,1427158,39360
3928,0.011556,39370,1519090,39370
3929,0.011487,39380,1449766,39380
3930,0.011741,39390,1433128,39390
3931,0.011877,39400,1622334,39400
3932,0.012815,39410,1455590,39410
3933,0.012198,39420,1668434,39420
3934,0.011989,39430,1495192,39430
3935,0.011738,39440,1468494,39440
3936,0.012542,39450,1568334,39450
3937,0.011422,39460,1442850,39460
3938,0.011454,39470,1427636,39470
3939,0.01221,39480,1589622,39480
3940,0.011808,39490,1488522,39490
3941,0.011616,39500,1449844,39500
3942,0.011321,39510,1463986,39510
3943,0.011804,39520,1450506,39520
3944,0.011419,39530,1492788,39530
3945,0.012556,39540,1539408,39540
3946,0.011753,39550,1516458,39550
3947,0.012053,39560,1515512,39560
3948,0.011777,39570,1507838,39570
3949,0.011402,39580,1444822,39580
3950,0.012137,39590,1520912,39590
3951,0.011751,39600,1436188,39600
3952,0.012608,39610,1580852,39610
3953,0.013079,39620,1454456,39620
3954,0.01201,39630,1459168,39630
3955,0.013282,39640,1418294,39640
3956,0.011749,39650,1484250,39650
3957,0.011679,39660,1481730,39660
3958,0.01169,39670,1416960,39670
3959,0.012644,39680,1524034,39680
3960,0.012089,39690,1570832,39690
3961,0.011884,39700,1456096,39700
3962,0.012941,39710,1594726,39710
3963,0.012218,39720,1465930,39720
3964,0.012399,39730,1475668,39730
3965,0.011849,39740,1450212,39740
3966,0.012318,39750,1465128,39750
3967,0.011529,39760,1457450,39760
3968,0.011757,39770,1432174,39770
3969,0.012118,39780,1661824,39780
3970,0.011587,39790,1490024,39790
3971,0.012093,39800,1597946,39800
3972,0.011959,39810,1528820,39810
3973,0.011864,39820,1467358,39820
3974,0.011482,39830,1507740,39830
3975,0.01197,39840,1511098,39840
3976,0.011733,39850,1467916,39850
3977,0.011424,39860,1415146,39860
3978,0.012429,39870,1516078,39870
3979,0.011917,39880,1515570,39880
3980,0.011896,39890,1492058,39890
3981,0.01153,39900,1439900,39900
3982,0.012004,39910,1525304,39910
3983,0.01205,39920,1491646,39920
3984,0.01227,39930,1485202,39930
3985,0.012984,39940,1573236,39940
3986,0.01232,39950,1497212,39950
3987,0.011898,39960,1489312,39960
3988,0.012314,39970,1584402,39970
3989,0.011758,39980,1478258,39980
3990,0.011491,39990,1514654,39990
3991,0.011651,40000,1519330,40000
3992,0.012346,40010,1559616,40010
3993,0.013011,40020,1596724,40020
3994,0.013006,40030,1666494,40030
3995,0.011381,40040,1466706,40040
3996,0.012307,40050,1529490,40050
3997,0.011675,40060,1506248,40060
3998,0.011548,40070,1435318,40070
3999,0.012224,40080,1520350,40080
4000,0.012238,40090,1495324,40090
4001,0.012237,40100,1521790,40100
